reg_CC1,reg_CC2,reg_CC3,reg_CC4,reg_CC5,reg_CC6,reg_CC7,reg_CC8,reg_CC9,reg_CC10,reg_CC11,reg_CC12,reg_CC13,unreg_CC1,unreg_CC2,unreg_CC3,unreg_CC4,unreg_CC5,unreg_CC6,unreg_CC7,unreg_CC8,unreg_CC9,unreg_CC10,unreg_CC11,unreg_CC12,unreg_CC13
-0.052893,-0.068209,-0.088566,-0.0060995,0.16224,-0.024012,0.0096975,-0.16065,-0.0043898,-0.027817,0.16666,-0.050699,-0.015713,-0.047422,-0.060686,0.0086464,-0.1473,-0.098234,0.013671,-0.023127,-0.076932,-0.0015204,0.090833,0.10155,0.044893,-0.079157
0.035052,0.078801,0.0085446,0.063152,-0.027169,0.049521,0.056903,0.07608,0.021993,0.006448,0.0084624,-0.086107,0.044718,0.035052,0.078801,0.0085446,0.063152,-0.027169,0.049521,0.056903,0.07608,0.021993,0.006448,0.0084624,-0.086107,0.044718
0.14132,-0.1334,-0.015322,-0.015053,0.075708,0.012566,0.083029,0.061755,-0.0037377,0.075637,0.032321,-0.093398,-0.10954,-0.032784,-0.019673,-0.07388,0.04774,0.085125,-0.078081,0.10728,0.043336,0.07228,0.020589,-0.0011801,-0.067827,-0.03892
-0.12592,0.059793,-0.011911,0.00025948,-0.015794,-0.040821,0.0093706,0.077204,0.01826,-0.068208,0.097665,-0.0043167,0.031707,0.063678,-0.024682,-0.006467,0.00096724,-0.037882,0.11488,0.027949,-0.051202,0.037921,-0.11762,0.057413,-0.051103,0.034056
0.10369,0.091823,0.056451,0.088076,0.044932,-0.084762,0.0027845,0.06582,-0.012786,-0.039289,0.062165,0.053865,-0.054147,0.037527,-0.003808,0.080514,-0.06597,0.061126,0.010705,-0.066355,0.0043208,0.060405,0.052176,-0.027201,0.057228,-0.07084
0.049593,-0.064002,-0.0069947,0.070543,0.019943,-0.072486,-0.085273,0.037293,-0.079811,0.096701,0.013994,-0.01332,-0.075479,0.00051319,0.012924,0.032351,0.047384,-0.064637,0.029499,-0.021381,-0.010478,0.11976,-0.026921,-0.03413,-0.19185,0.028347
-0.10987,0.032585,0.018736,-0.0078325,0.18304,0.019073,0.12514,0.052564,0.01779,0.035765,-0.019598,-0.0048573,0.039424,-0.0033619,-0.064198,0.047518,-0.028813,0.09167,0.12621,0.0376,0.010367,-0.057093,0.0070112,-0.061464,0.062389,0.051041
-0.067762,0.015968,0.01879,0.048834,0.06738,-0.13635,0.095561,0.12598,-0.033179,-0.1551,0.040273,0.011704,0.018575,0.038532,-0.0045179,-0.019946,0.041874,-0.0053122,-0.014027,-0.10832,0.057609,-0.031735,0.072079,-0.061022,0.017797,-0.021292
0.21437,0.03324,-0.10251,0.054614,0.07549,-0.04684,-0.050251,0.021996,-0.037721,-0.0029822,-0.017417,-0.0093944,-0.054415,-0.025939,-0.019475,-0.19646,-0.11386,0.034959,-0.05545,0.10873,-0.090405,-0.03538,0.035901,0.051725,-0.048691,-0.10737
0.20704,0.093269,0.11255,0.12476,-0.028066,-0.072573,-0.12497,0.005669,0.035135,-0.060476,0.051853,0.026099,0.0062646,0.091821,0.042531,0.01588,0.091885,-0.046771,0.10328,-0.010045,-0.058449,0.015357,0.019773,-0.023033,0.0055063,-0.0048238
0.053024,0.058338,0.070148,-0.035188,0.066742,0.031586,0.038281,-0.04927,-0.012685,-0.081628,0.13748,0.016319,0.060285,0.011497,0.080787,0.079022,0.061403,-0.088364,-0.0086127,0.010059,0.10948,0.004469,-0.0038765,0.022524,-0.044248,0.026837
-0.12036,-0.03774,0.057696,-0.0040399,-0.0072088,-0.20645,-0.003681,-0.021961,0.016963,-0.050446,0.026148,-0.012643,-0.042822,-0.092613,0.086366,0.018222,-0.11472,-0.14222,-5.9933e-05,-0.038388,-0.08485,0.032214,-0.052264,0.032139,0.009108,-0.053361
0.23147,0.059921,-0.045623,-0.16951,0.089682,-0.00097197,0.074818,-0.016829,-0.053791,-0.021421,0.02396,-0.039811,-0.08945,0.17553,0.063789,-0.044302,0.032461,-0.085043,0.049161,-0.012247,0.03434,-0.11907,0.043064,-0.0090962,-0.0077467,-0.04762
0.24066,-0.021916,-0.073383,0.025305,0.018521,-0.01244,-0.047219,0.045763,0.016479,-0.050998,-0.04253,-0.032183,-0.036042,0.013706,0.030058,0.0047491,0.025508,-0.021385,-0.043739,-0.023211,-0.027117,0.077975,0.064652,-0.09764,-0.10006,0.15891
-0.090207,0.059024,-0.025848,-0.0575,0.13307,-0.039671,0.033039,0.021929,-0.019175,0.10182,-0.054188,-0.096182,0.0086773,-0.016226,0.0010237,-0.022974,0.14128,0.02373,-0.017838,-0.026906,-0.12266,0.0049404,-0.026281,-0.031506,0.0034698,0.044193
0.101,0.030457,0.028699,-0.092492,0.035562,0.075741,-0.059431,0.03363,0.055623,0.079838,0.046183,0.079159,-0.037325,0.061763,0.026566,0.06378,0.0081925,-0.078112,0.12839,-5.242e-05,0.01737,-0.039955,0.045172,0.047634,0.079278,-0.040215
0.14111,0.022542,0.0026,0.030611,-0.024429,0.13633,-0.056015,0.042579,-0.0076146,0.10166,-0.0058896,0.044112,-0.054112,-0.024915,0.096654,-0.040985,-0.026596,-0.084525,0.12341,-0.036358,-0.074537,-0.021738,0.089538,-0.016969,0.074972,0.15788
-0.093438,0.01827,0.0046393,0.0068063,0.075478,-0.050895,-0.049967,0.051622,0.032851,-0.01289,-0.024861,0.018176,-0.017995,0.0099439,-0.0074198,-0.045923,0.10421,-0.050538,-0.041936,0.053193,-0.045793,-0.052302,0.01694,-0.024825,-0.069643,0.00069477
0.10787,0.083575,0.03251,0.10771,-0.065847,0.02526,-0.049822,-0.11408,-0.10577,-0.020409,0.10791,-0.048904,-0.071429,-0.008348,0.049643,0.054521,-0.026422,-0.038226,0.030502,-0.083658,0.050506,-0.047923,-0.051574,-0.11575,0.041417,-0.090126
